address,sido,sigungu,code,lat,long,SIG_CD
서울특별시 서초구 신반포로 176 (반포동)02-758-8656 ,서울,서초,서울서초,37.504707,127.004459,11650
서울특별시 서초구 신반포로 194 (반포동)02-592-3432 ,서울,서초,서울서초,37.504406,127.005648,11650
서울특별시 서초구 신반포로 257 (잠원동) 신반포11차상가02-758-8141 ,서울,서초,서울서초,37.508589,127.011959,11650
서울특별시 서초구 잠원로 69 (잠원동) 킴스클럽02-758-8032 ,서울,서초,서울서초,37.51031339,127.0069582,11650
서울특별시 서초구 청계산로 203 (신원동)02-577-3253 ,서울,서초,서울서초,37.447323,127.05625,11650
서울특별시 서초구 효령로 274 (서초동)02-758-8229 ,서울,서초,서울서초,37.48436736,127.0142192,11650
서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점02-758-8282 ,서울,성동,서울성동,37.5396996,127.0530083,11200
서울특별시 성동구 성수이로 94 (성수동2가)02-469-3460 ,서울,성동,서울성동,37.543193,127.056943,11200
서울특별시 성동구 아차산로 42 (성수동1가)02-469-3488 ,서울,성동,서울성동,37.546432,127.049042,11200
서울특별시 성동구 왕십리광장로 17 (행당동)02-2200-6250 ,서울,성동,서울성동,37.56175811,127.0383328,11200
서울특별시 성동구 왕십리로 225 (행당동)02-758-8015 ,서울,성동,서울성동,37.55726984,127.0421649,11200
서울특별시 성동구 왕십리로 326 (도선동)02-758-8900 ,서울,성동,서울성동,37.5627541,127.0339072,11200
서울특별시 성동구 왕십리로 382 (하왕십리동)02-2294-3342 ,서울,성동,서울성동,37.565169,127.027907,11200
"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)02-2294-3409 ",서울,성동,서울성동,37.567644,127.023697,11200
서울특별시 성동구 행당동 왕십리로 241 B1층02-758-8846 ,서울,성동,서울성동,37.5570379,127.04002,11200
서울특별시 성북구 고려대로 102-2 (안암동5가)02-758-8541 ,서울,성북,서울성북,37.586319,127.030556,11290
서울특별시 성북구 고려대로 24길 51 (안암동5가)02-758-8067 ,서울,성북,서울성북,37.58397192,127.0297352,11290
서울특별시 성북구 동소문로 10 (동소문동2가)02-758-8714 ,서울,성북,서울성북,37.588696,127.0073207,11290
서울특별시 성북구 동소문로 314 (하월곡동)02-913-3364 ,서울,성북,서울성북,37.607581,127.029303,11290
"서울특별시 성북구 동소문로 315, 현대백화점미아점 지하 1층 (길음동)02-758-8203 ",서울,성북,서울성북,37.60837822,127.0287483,11290
서울특별시 성북구 동소문로24길 12 (동선동1가)02-758-8499 ,서울,성북,서울성북,37.593135,127.018379,11290
서울특별시 성북구 보문로34길 62 (동선동2가)02-922-3281 ,서울,성북,서울성북,37.59091,127.0188,11290
서울특별시 성북구 성북로 11 (성북동1가)02-758-8455 ,서울,성북,서울성북,37.589054,127.004839,11290
서울특별시 성북구 정릉로 376 (돈암동)02-921-3848 ,서울,성북,서울성북,37.602139,127.025271,11290
서울특별시 성북구 종암로 122 (종암동)02-758-8980 ,서울,성북,서울성북,37.601095,127.033847,11290
서울특별시 성북구 종암로 17 (종암동)02-925-3469 ,서울,성북,서울성북,37.5919525,127.0360401,11290
"서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)02-758-8608 ",서울,성북,서울성북,37.601718,127.040446,11290
서울특별시 송파구 동남로 141 (가락동)02-758-8860 ,서울,송파,서울송파,37.491905,127.1262696,11710
"서울특별시 송파구 마천로 53, 1~2층 (오금동)02-758-8698 ",서울,송파,서울송파,37.508666,127.126569,11710
"서울특별시 송파구 백제고분로 358, 1층 (석촌동)02-758-8350 ",서울,송파,서울송파,37.5042626,127.1061077,11710
서울특별시 송파구 백제고분로 69 (잠실동)02-758-8124 ,서울,송파,서울송파,37.51052862,127.0790472,11710
서울특별시 송파구 법원로 55 (문정동)02-409-3245 ,서울,송파,서울송파,37.479892,127.122379,11710
서울특별시 송파구 석촌호수로 176 (삼전동)02-758-8874 ,서울,송파,서울송파,37.5063929,127.0964684,11710
서울특별시 송파구 석촌호수로 262 (송파동)02-758-8693 ,서울,송파,서울송파,37.509581,127.104993,11710
"서울특별시 송파구 송파대로 111 (문정동, 파크하비오) 204동 104호~107호02-401-3431 ",서울,송파,서울송파,37.481925,127.123446,11710
"서울특별시 송파구 송파대로 167 (문정동)테라타워 B동 137호~139호,204호02-2054-3836 ",서울,송파,서울송파,37.484813,127.122237,11710
서울특별시 송파구 송파대로 201 (문정동)02-881-5012 ,서울,송파,서울송파,37.487447,127.119164,11710
서울특별시 송파구 송파대로 386 (송파동)02-758-8931 ,서울,송파,서울송파,37.5022788,127.1103904,11710
"서울특별시 송파구 송파대로 562, 한빛프라자 1층, 2층 (신천동)02-758-8077 ",서울,송파,서울송파,37.515272,127.099231,11710
서울특별시 송파구 송파대로30길 13 (가락동)02-758-8495 ,서울,송파,서울송파,37.494895,127.118785,11710
서울특별시 송파구 양재대로 1222 (방이동)02-758-8580 ,서울,송파,서울송파,37.515315,127.133237,11710
서울특별시 송파구 오금로 142 (송파동)02-421-3622 ,서울,송파,서울송파,37.510793,127.1102658,11710
서울특별시 송파구 오금로 241 (방이동)02-414-3269 ,서울,송파,서울송파,37.506564,127.120495,11710
서울특별시 송파구 오금로 420 (가락동)02-401-3574 ,서울,송파,서울송파,37.496956,127.13652,11710
서울특별시 송파구 오금로 87 (방이동)02-2145-0300 ,서울,송파,서울송파,37.514573,127.107404,11710
"서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 (잠실동)02-758-8118 ",서울,송파,서울송파,37.51108365,127.0938059,11710
서울특별시 송파구 올림픽로 289 (신천동)02-417-3614 ,서울,송파,서울송파,37.514567,127.102493,11710
서울특별시 송파구 올림픽로 96 (잠실동)02-758-8643 ,서울,송파,서울송파,37.511679,127.081062,11710
"서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 (신천동)02-758-8652 ",서울,송파,서울송파,37.517649,127.103426,11710
서울특별시 송파구 올림픽로35길 141 (신천동)02-416-0020 ,서울,송파,서울송파,37.515511,127.099006,11710
"서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)02-3012-3457 ",서울,송파,서울송파,37.478264,127.144067,11710
서울특별시 송파구 위례성대로 102 (방이동)02-758-8769 ,서울,송파,서울송파,37.5133,127.123113,11710
서울특별시 송파구 위례성대로 38 (방이동) 해태그린피아빌라트02-758-8983 ,서울,송파,서울송파,37.5156426,127.1164819,11710
"서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)02-758-8469 ",서울,송파,서울송파,37.494299,127.121354,11710
서울특별시 송파구 중대로 68 (문정동)02-758-8793 ,서울,송파,서울송파,37.491626,127.116308,11710
서울특별시 송파구 충민로 10 (문정동) 가든파이브툴02-758-8406 ,서울,송파,서울송파,37.4782316,127.1193703,11710
서울특별시 양천구 공항대로 566 (목동) 1층 2층02-2645-3631 ,서울,양천,서울양천,37.548884,126.86807,11470
서울특별시 양천구 남부순환로 430 (신월동)02-758-8930 ,서울,양천,서울양천,37.5294984,126.831983,11470
"서울특별시 양천구 목동동로 257, 현대백화점목동점 지하 2층 (목동)02-2163-1750 ",서울,양천,서울양천,37.526848,126.875023,11470
서울특별시 양천구 목동동로 309 (목동)02-2643-3652 ,서울,양천,서울양천,37.529147,126.876099,11470
서울특별시 양천구 목동동로 377 (목동)02-2643-3818 ,서울,양천,서울양천,37.535336,126.878852,11470
"서울특별시 양천구 목동동로 411, 1동 116호(목동, 부영그린타운3차)02-758-8615 ",서울,양천,서울양천,37.536706,126.88212,11470
서울특별시 양천구 목동로 203 (신정동) 1층일부02-2602-3505 ,서울,양천,서울양천,37.526684,126.863986,11470
"서울특별시 양천구 목동서로 155, 목동파라곤 1층 (목동)02-758-8353 ",서울,양천,서울양천,37.52947,126.874996,11470
서울특별시 양천구 목동서로 213 (목동) 세신비젼프라자02-758-8842 ,서울,양천,서울양천,37.528012,126.87053,11470
서울특별시 양천구 목동서로 299 (신정동)02-2061-3381 ,서울,양천,서울양천,37.520518,126.868841,11470
서울특별시 양천구 목동서로 67 (목동) 우성에펠타운02-758-8099 ,서울,양천,서울양천,37.53638383,126.8785597,11470
서울특별시 양천구 신월로 341 (신정동)02-2604-3441 ,서울,양천,서울양천,37.521993,126.858865,11470
"서울특별시 양천구 오목로 279 (목동) 102,103,104,105호02-2642-3326 ",서울,양천,서울양천,37.525923,126.868438,11470
서울특별시 양천구 오목로 300 (목동)02-758-8610 ,서울,양천,서울양천,37.524931,126.870316,11470
서울특별시 양천구 오목로 354 (목동)02-758-8941 ,서울,양천,서울양천,37.5235882,126.8765212,11470
서울특별시 영등포구 경인로 775 (문래동3가) 에이스하이테크시티02-758-8210 ,서울,영등포,서울영등포,37.51467062,126.8986474,11560
서울특별시 영등포구 경인로 870 (영등포동1가)02-2068-3692 ,서울,영등포,서울영등포,37.5169614,126.909139,11560
서울특별시 영등포구 국제금융로 10 (여의도동)  지하1층 178호02-6137-5178 ,서울,영등포,서울영등포,37.525127,126.925508,11560
서울특별시 영등포구 국제금융로 10 (여의도동)02-6137-9955 ,서울,영등포,서울영등포,37.525273,126.924668,11560
서울특별시 영등포구 국제금융로 86 (여의도동) 롯데캐슬 아이비02-758-8875 ,서울,영등포,서울영등포,37.5199494,126.9317957,11560
서울특별시 영등포구 국제금융로2길 28 (여의도동)02-758-8007 ,서울,영등포,서울영등포,37.52403519,126.9245179,11560
서울특별시 영등포구 국제금융로6길 38 (여의도동)02-782-3565 ,서울,영등포,서울영등포,37.521345,126.926004,11560
서울특별시 영등포구 국제금융로6길 7 (여의도동) 한양증권02-758-8711 ,서울,영등포,서울영등포,37.522418,126.929093,11560
서울특별시 영등포구 국회대로 786 (여의도동)02-761-3466 ,서울,영등포,서울영등포,37.53026,126.919549,11560
서울특별시 영등포구 국회대로70길 15-1 (여의도동)02-758-8008 ,서울,영등포,서울영등포,37.52958977,126.920272,11560
"서울특별시 영등포구 국회대로74길 12, 남중빌딩 1층 (여의도동)02-758-8348 ",서울,영등포,서울영등포,37.530023,126.92109,11560
"서울특별시 영등포구 당산로 231, 대원빌딩 1,2층 (당산동6가)02-758-8270 ",서울,영등포,서울영등포,37.5344337,126.9018763,11560
서울특별시 영등포구 당산로 34 (문래동3가)02-758-8833 ,서울,영등포,서울영등포,37.517428,126.896475,11560
서울특별시 영등포구 선유동2로 57 (양평제1동) 이레빌딩02-2068-3224 ,서울,영등포,서울영등포,37.534109,126.896912,11560
"서울특별시 영등포구 선유로 64, 대창타운빌 1층 (문래동3가)02-758-8324 ",서울,영등포,서울영등포,37.519602,126.889652,11560
서울특별시 영등포구 신길로 137 (신길동)02-758-8813 ,서울,영등포,서울영등포,37.504566,126.910073,11560
서울특별시 영등포구 양평로 115 (양평동4가)02-2634-3258 ,서울,영등포,서울영등포,37.537268,126.894594,11560
서울특별시 영등포구 양평로 22 (당산동6가)02-2631-3397 ,서울,영등포,서울영등포,37.533121,126.903804,11560
서울특별시 영등포구 양평로 64 (당산동6가)02-758-8713 ,서울,영등포,서울영등포,37.535164,126.899942,11560
서울특별시 영등포구 여의공원로 101 (여의도동)02-3775-3359 ,서울,영등포,서울영등포,37.529231,126.924872,11560
서울특별시 영등포구 여의대방로 376 (여의도동)02-780-3743 ,서울,영등포,서울영등포,37.5183551,126.9312716,11560
"서울특별시 영등포구 여의대방로65길 24, 호성빌딩 1층 (여의도동)02-758-8379 ",서울,영등포,서울영등포,37.520176,126.929426,11560
서울특별시 영등포구 영등포로 254 (영등포동3가)02-758-8335 ,서울,영등포,서울영등포,37.518713,126.909559,11560
서울특별시 영등포구 영중로 119 (영등포동8가)02-2671-3369 ,서울,영등포,서울영등포,37.526792,126.904706,11560
서울특별시 영등포구 영중로 15 (영등포동4가) 타임스퀘어02-758-8303 ,서울,영등포,서울영등포,37.516985,126.903387,11560
서울특별시 영등포구 영중로 15 (영등포동4가)02-2671-9902 ,서울,영등포,서울영등포,37.517139,126.903606,11560
"서울특별시 영등포구 영중로 15, 타임스퀘어 단지 지하2층 (영등포동4가)02-758-8415 ",서울,영등포,서울영등포,37.516985,126.903387,11560
"서울특별시 영등포구 영중로 9, 신세계백화점 B관 1층 (영등포동4가)02-2639-4058 ",서울,영등포,서울영등포,37.517162,126.905608,11560
"서울특별시 영등포구 영중로 9, 신세계백화점 B관 지하2층 (영등포동4가)02-2639-4072 ",서울,영등포,서울영등포,37.517162,126.905608,11560
서울특별시 영등포구 은행로 11 (여의도동) 1층 1부02-758-8695 ,서울,영등포,서울영등포,37.528,126.920103,11560
서울특별시 영등포구 의사당대로 127 (여의도동) 롯데캐슬앰파이어 1층 104호02-758-8127 ,서울,영등포,서울영등포,37.52025214,126.9263678,11560
서울특별시 영등포구 의사당대로 147 (여의도동) 알리안츠타워02-758-8834 ,서울,영등포,서울영등포,37.518749,126.92779,11560
서울특별시 영등포구 의사당대로 26 (여의도동)02-782-3470 ,서울,영등포,서울영등포,37.526596,126.918456,11560
서울특별시 영등포구 의사당대로 8 (여의도동)02-780-3346 ,서울,영등포,서울영등포,37.527831,126.916882,11560
서울특별시 영등포구 의사당대로 83 (여의도동) 한국휴렛팩커드빌딩02-761-3236 ,서울,영등포,서울영등포,37.523328,126.923439,11560
서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층02-319-3246 ,서울,용산,서울용산,37.551102,126.988317,11170
서울특별시 용산구 대사관로 67 (한남동)02-758-8600 ,서울,용산,서울용산,37.533394,127.00563,11170
서울특별시 용산구 독서당로 94 (한남동)070-7831-9088 ,서울,용산,서울용산,37.53485,127.010919,11170
"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)02-3272-3837 ",서울,용산,서울용산,37.539305,126.96306,11170
"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)02-3785-3386 ",서울,용산,서울용산,37.523818,126.970389,11170
서울특별시 용산구 이촌로 198 (이촌동)02-758-8368 ,서울,용산,서울용산,37.52111,126.96905,11170
서울특별시 용산구 이촌로 276 (이촌동)02-3785-3518 ,서울,용산,서울용산,37.518605,126.977271,11170
서울특별시 용산구 이태원로 188 (이태원동)02-798-9780 ,서울,용산,서울용산,37.534273,126.994789,11170
"서울특별시 용산구 이태원로 213, 1,2층 (한남동)02-758-8622 ",서울,용산,서울용산,37.534988,126.99756,11170
서울특별시 용산구 이태원로 252 (한남동)02-797-3556 ,서울,용산,서울용산,37.537131,127.00098,11170
서울특별시 용산구 장문로 12 (동빙고동)02-798-8262 ,서울,용산,서울용산,37.5289857,126.991782,11170
서울특별시 용산구 청파로47길 57 (청파동3가)02-758-8191 ,서울,용산,서울용산,37.54460479,126.9672252,11170
서울특별시 용산구 한강대로 275 (갈월동)02-3275-3320 ,서울,용산,서울용산,37.542831,126.972242,11170
서울특별시 용산구 한강대로 291 (갈월동)02-758-8377 ,서울,용산,서울용산,37.544118,126.971891,11170
서울특별시 용산구 한강대로 372 (동자동)02-758-8734 ,서울,용산,서울용산,37.551752,126.972694,11170
"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)02-749-3550 ",서울,용산,서울용산,37.527586,126.965401,11170
"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)02-794-3487 ",서울,용산,서울용산,37.528702,126.966757,11170
서울특별시 용산구 한강대로23길 5502-2012-2907 ,서울,용산,서울용산,37.5288539,126.9640447,11170
서울특별시 은평구 연서로 146 (대조동)02-758-8515 ,서울,은평,서울은평,37.611745,126.917678,11380
서울특별시 은평구 은평로 111 (응암동)02-758-8139 ,서울,은평,서울은평,37.60037923,126.9202735,11380
서울특별시 은평구 은평로 170 (응암동)02-758-8762 ,서울,은평,서울은평,37.601042,126.926789,11380
서울특별시 은평구 진관2로 1202-758-8934 ,서울,은평,서울은평,37.63446,126.918881,11380
서울특별시 은평구 통일로 842 (불광동)02-358-3491 ,서울,은평,서울은평,37.61862,126.922062,11380
서울특별시 은평구 통일로 867 (갈현동)02-388-3348 ,서울,은평,서울은평,37.620417,126.919913,11380
서울특별시 종로구 대명길 5 (명륜4가)02-758-8316 ,서울,종로,서울종로,37.58349633,127.0011593,11110
"서울특별시 종로구 대학로 116, 1-2층 (동숭동)02-758-8315 ",서울,종로,서울종로,37.58154296,127.0023412,11110
"서울특별시 종로구 대학로 57, 홍익대학교 대학로캠퍼스 內 (연건동)02-758-8558 ",서울,종로,서울종로,37.576509,127.001449,11110
서울특별시 종로구 돈화문로 13 (관수동) 서울극장02-758-8269 ,서울,종로,서울종로,37.56975769,126.9917911,11110
서울특별시 종로구 동숭길 110 (동숭동)02-758-8430 ,서울,종로,서울종로,37.582969,127.003876,11110
서울특별시 종로구 북촌로 5-1 (재동)02-758-8779 ,서울,종로,서울종로,37.577338,126.985635,11110
서울특별시 종로구 북촌로4길 23 (계동)02-758-8827 ,서울,종로,서울종로,37.579462,126.986431,11110
서울특별시 종로구 사직로8길 4 (사직동) 광화문 풍림스페이스본02-758-8235 ,서울,종로,서울종로,37.57532212,126.9692494,11110
서울특별시 종로구 삼봉로 71 (수송동)02-6281-3272 ,서울,종로,서울종로,37.572662,126.981138,11110
서울특별시 종로구 삼일대로20길 13 (관수동)02-758-8560 ,서울,종로,서울종로,37.569385,126.988665,11110
서울특별시 종로구 삼청로 111-1 (삼청동)02-758-8771 ,서울,종로,서울종로,37.585381,126.9817512,11110
서울특별시 종로구 새문안로 92 (신문로1가) 광화문오피시아빌딩02-758-8788 ,서울,종로,서울종로,37.5696597,126.9748903,11110
서울특별시 종로구 새문안로3길 15 (당주동)02-730-3761 ,서울,종로,서울종로,37.571759,126.972343,11110
서울특별시 종로구 새문안로5가길 28 (적선동)02-722-3549 ,서울,종로,서울종로,37.574411,126.973571,11110
"서울특별시 종로구 새문안로5길 55, 노스게이트빌딩 1층 (적선동)02-758-8050 ",서울,종로,서울종로,37.57520431,126.9739361,11110
"서울특별시 종로구 세종대로 167, 현대해상본사사옥 별관내 (세종로)02-758-8036 ",서울,종로,서울종로,37.5712293,126.9762872,11110
"서울특별시 종로구 율곡로 6, B동 101호(중학동, 트윈트리타워)02-758-8386 ",서울,종로,서울종로,37.575578,126.980581,11110
서울특별시 종로구 율곡로2길 25 (수송동)02-730-3742 ,서울,종로,서울종로,37.5743289,126.980459,11110
서울특별시 종로구 인사동길 14 (인사동)02-758-8022 ,서울,종로,서울종로,37.5721293,126.9870349,11110
"서울특별시 종로구 자하문로4길 6, 1층 (통의동)02-758-8359 ",서울,종로,서울종로,37.5771508,126.9727453,11110
"서울특별시 종로구 종로 113-1, 1-4층 (종로3가)02-758-8339 ",서울,종로,서울종로,37.5705527,126.9902055,11110
서울특별시 종로구 종로 183 (인의동) 효성주얼리시티02-6744-4882 ,서울,종로,서울종로,37.57154914,126.998705,11110
"서울특별시 종로구 종로 344 (숭인동, 대우디오빌) 101호 일부, 201호 일부02-2234-4265 ",서울,종로,서울종로,37.5727,127.016072,11110
서울특별시 종로구 종로 51 (종로2가)02-722-3507 ,서울,종로,서울종로,37.570804,126.983494,11110
서울특별시 종로구 종로 6 (서린동)02-733-3592 ,서울,종로,서울종로,37.569854,126.978083,11110
서울특별시 종로구 종로 64 (종로2가)02-758-8169 ,서울,종로,서울종로,37.5699183,126.9845281,11110
"서울특별시 종로구 종로12길 21, 2층 (관철동)02-758-8360 ",서울,종로,서울종로,37.569058,126.986013,11110
서울특별시 종로구 종로1길 42 (수송동)02-758-8405 ,서울,종로,서울종로,37.5738637,126.9789715,11110
서울특별시 종로구 종로3길 17 (청진동) D타워02-758-8954 ,서울,종로,서울종로,37.5714,126.9788297,11110
서울특별시 종로구 종로5길 30 (청진동) 1~3층02-758-8818 ,서울,종로,서울종로,37.5714931,126.9807831,11110
서울특별시 종로구 창경궁로 235 (명륜3가)02-758-8249 ,서울,종로,서울종로,37.582892,126.998392,11110
서울특별시 종로구 청계천로 41 (서린동) 영풍빌딩02-758-8083 ,서울,종로,서울종로,37.5695584,126.9821243,11110
서울특별시 종로구 청계천로 59 (관철동)02-758-8154 ,서울,종로,서울종로,37.568928,126.9842163,11110
서울특별시 종로구 통일로 168-1 (교남동)02-737-3544 ,서울,종로,서울종로,37.571432,126.961269,11110
서울특별시 종로구 평창12길 3 (평창동)02-396-3631 ,서울,종로,서울종로,37.606149,126.967213,11110
서울특별시 중구 남대문로 109 (다동)02-752-3464 ,서울,중구,서울중구,37.566952,126.982219,11140
서울특별시 중구 남대문로 68-1 (명동2가)02-758-8506 ,서울,중구,서울중구,37.563319,126.982242,11140
서울특별시 중구 남대문로10길 9 (삼각동) 경기빌딩02-758-8981 ,서울,중구,서울중구,37.567172,126.983156,11140
"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)02-758-8569 ",서울,중구,서울중구,37.5637273,126.9807681,11140
서울특별시 중구 다산로 129 (신당동)02-758-8862 ,서울,중구,서울중구,37.555437,127.0107253,11140
서울특별시 중구 다산로 258 (흥인동)02-2253-3318 ,서울,중구,서울중구,37.565807,127.01643,11140
"서울특별시 중구 명동 7길 8, 2층 (명동 1가)02-758-8318 ",서울,중구,서울중구,37.564064,126.984487,11140
서울특별시 중구 명동10길 4102-758-8849 ,서울,중구,서울중구,37.5620695,126.9858669,11140
서울특별시 중구 명동9가길 14 (을지로1가) 메트로호텔02-758-8764 ,서울,중구,서울중구,37.565118,126.983681,11140
서울특별시 중구 명동9길 16 (명동1가)02-3789-3640 ,서울,중구,서울중구,37.564669,126.985233,11140
서울특별시 중구 명동길 60 (명동 2가)02-758-8903 ,서울,중구,서울중구,37.5637485,126.9857723,11140
서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층02-758-8037 ,서울,중구,서울중구,37.56781712,126.978738,11140
서울특별시 중구 삼일대로 358 (을지로2가)02-6250-8280 ,서울,중구,서울중구,37.566347,126.988066,11140
서울특별시 중구 새문안로 22 (충정로1가) 문화일보02-758-8047 ,서울,중구,서울중구,37.56712291,126.9686642,11140
서울특별시 중구 서소문로 120 (서소문동) 대한빌딩02-758-8832 ,서울,중구,서울중구,37.563006,126.974546,11140
서울특별시 중구 서소문로 130 (서소문동)02-758-8181 ,서울,중구,서울중구,37.5633773,126.9755129,11140
서울특별시 중구 서소문로 99 (서소문동)02-758-8409 ,서울,중구,서울중구,37.5628481,126.9721664,11140
서울특별시 중구 서애로 1길 1102-2269-3296 ,서울,중구,서울중구,37.561542,126.998437,11140
서울특별시 중구 세종대로 124 (태평로1가)02-722-3263 ,서울,중구,서울중구,37.567381,126.977859,11140
"서울특별시 중구 세종대로 17, 와이즈타워 1층 (남대문로5가)02-758-8087 ",서울,중구,서울중구,37.55874473,126.9730952,11140
"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)02-758-8039 ",서울,중구,서울중구,37.56248285,126.9767928,11140
서울특별시 중구 세종대로12길 12 (남대문로4가)02-3789-3661 ,서울,중구,서울중구,37.561725,126.976838,11140
서울특별시 중구 세종대로18길 32 (소공동) 삼원빌딩02-758-8843 ,서울,중구,서울중구,37.5636856,126.9789237,11140
"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)02-758-8079 ",서울,중구,서울중구,37.56132157,126.9730264,11140
서울특별시 중구 소공로 112 (소공동)02-758-8140 ,서울,중구,서울중구,37.564448,126.979157,11140
서울특별시 중구 소공로 63 (충무로1가)02-310-1514 ,서울,중구,서울중구,37.560951,126.981134,11140
서울특별시 중구 소공로 70 (충무로 1가) 서울 중앙 우체국02-758-8979 ,서울,중구,서울중구,37.561678,126.982117,11140
"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)02-758-8306 ",서울,중구,서울중구,37.55853622,126.9754585,11140
서울특별시 중구 수표로 34 (저동2가)02-758-8857 ,서울,중구,서울중구,37.5643686,126.9903382,11140
서울특별시 중구 을지로 170 (을지로4가)02-3706-7381 ,서울,중구,서울중구,37.566682,126.997285,11140
"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)02-758-8504 ",서울,중구,서울중구,37.56629,126.979808,11140
"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)02-758-8505 ",서울,중구,서울중구,37.566338,126.980055,11140
서울특별시 중구 을지로 251 (을지로6가)02-2269-3667 ,서울,중구,서울중구,37.566516,127.0062376,11140
"서울특별시 중구 을지로 50, 1층 (을지로 2가)02-758-8385 ",서울,중구,서울중구,37.565722,126.98329,11140
서울특별시 중구 을지로 51 (을지로2가)02-754-3429 ,서울,중구,서울중구,37.566479,126.983663,11140
서울특별시 중구 을지로5길 16 삼화타워1층02-758-8483 ,서울,중구,서울중구,37.566902,126.984707,11140
서울특별시 중구 장충단로 166 (장충동1가)02-2264-3364 ,서울,중구,서울중구,37.559593,127.006142,11140
서울특별시 중구 장충단로 229 (광희동1가)02-2279-3345 ,서울,중구,서울중구,37.565133,127.007191,11140
서울특별시 중구 장충단로 275 (을지로6가)02-3398-4241 ,서울,중구,서울중구,37.56892513,127.0087838,11140
서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아02-2048-5257 ,서울,중구,서울중구,37.57124,127.022905,11140
"서울특별시 중구 칠패로 27, 1층 (순화동)02-758-8209 ",서울,중구,서울중구,37.560072,126.971931,11140
서울특별시 중구 통일로 10 (남대문로5가)02-2259-3331 ,서울,중구,서울중구,37.557207,126.97354,11140
서울특별시 중구 통일로 92 (순화동) KG타워02-758-8372 ,서울,중구,서울중구,37.563528,126.969144,11140
서울특별시 중구 퇴계로 100 (회현동2가)02-758-8539 ,서울,중구,서울중구,37.560205,126.982791,11140
"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)02-758-8562 ",서울,중구,서울중구,37.560832,126.983095,11140
서울특별시 중구 퇴계로 18 (남대문로5가)02-6366-1381 ,서울,중구,서울중구,37.556781,126.975081,11140
"서울특별시 중구 퇴계로 197, 충무빌딩 1층 (필동 2가)02-758-8395 ",서울,중구,서울중구,37.561499,126.993864,11140
서울특별시 중구 퇴계로 212 (필동 2가)02-758-8030 ,서울,중구,서울중구,37.56105065,126.9952735,11140
"서울특별시 중구 퇴계로 385, 1층 (흥인동)02-758-8669 ",서울,중구,서울중구,37.565522,127.014554,11140
서울특별시 중구 퇴계로 72 (회현동) 리더스뷰남산02-758-8986 ,서울,중구,서울중구,37.5589809,126.9807467,11140
서울특별시 중구 퇴계로 77 (충무로1가)02-310-1431 ,서울,중구,서울중구,37.560381,126.980758,11140
"서울특별시 중랑구 동일로 932, 묵동이마트 B1층 (묵동)02-758-8370 ",서울,중랑,서울중랑,37.613433,127.077484,11260
"서울특별시 중랑구 망우로 307, ,3,4번지 (상봉동)02-758-8486 ",서울,중랑,서울중랑,37.59689,127.08647,11260
서울특별시 중랑구 망우로30길 3 (상봉동)02-758-8935 ,서울,중랑,서울중랑,37.5930326,127.0747358,11260
서울특별시 중랑구 면목로 31002-758-8823 ,서울,중랑,서울중랑,37.579594,127.087966,11260
"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)02-438-5223 ",서울,중랑,서울중랑,37.597842,127.092509,11260
서울특별시 중랑구 신내로 7202-758-8887 ,서울,중랑,서울중랑,37.60538908,127.0957558,11260
세종특별자치시  도움3로 105-10 (종촌동) 성운프라자044-868-5480 ,세종,세종,세종,36.5041123,127.2493812,36110
세종특별자치시  도움8로 81 (어진동)044-867-8705 ,세종,세종,세종,36.504565,127.270769,36110
세종특별자치시  새롬중앙로 64 (새롬동)044-866-3494 ,세종,세종,세종,36.486896,127.250718,36110
세종특별자치시  한누리대로 169 행복타워 1층044-863-7840 ,세종,세종,세종,36.4803826,127.2617948,36110
세종특별자치시  한누리대로 499 (어진동)044-868-3297 ,세종,세종,세종,36.508188,127.261188,36110
세종특별자치시 금송로 687(가람동 406) 이마트 세종점044-864-4876 ,세종,세종,세종,36.4712189,127.2509973,36110
